0.65 6.4 1.49776241351
0.65 6.8 0.119919776988
0.65 7.2 0.864234128618
0.65 7.6 0.661073845241
0.65 8.0 1.49369114875
0.65 8.4 1.49988182137
0.65 8.8 0.554129475981
0.65 9.2 1.49998082023
0.65 9.6 1.49999408911
0.65 10.0 1.4999952695
0.7 0.4 2.38437210319
0.7 0.8 1.79731574954
0.7 1.2 1.69009595058
0.7 1.6 1.58305555014
0.7 2.0 1.72266622658
0.7 2.4 1.77771650973
0.7 2.8 1.88615048284
0.7 3.2 0.483827385142
0.7 3.6 1.06101126425
0.7 4.0 1.50250285641
0.7 4.4 1.49075302353
0.7 4.8 2.08705983947
0.7 5.2 1.81388735416
0.7 5.6 0.136637302505
0.7 6.0 1.2827598505
0.7 6.4 1.49665840903
0.7 6.8 1.49478867355
0.7 7.2 1.42807729042
0.7 7.6 0.160313766842
0.7 8.0 0.556288337836
0.7 8.4 1.49980599781
0.7 8.8 1.49994021107
0.7 9.2 1.49996884852
0.7 9.6 1.49999168324
0.7 10.0 1.27020068935
0.75 0.4 2.50186763373
0.75 0.8 1.8263531064
0.75 1.2 1.68829090384
0.75 1.6 1.57436089695
0.75 2.0 1.70287381263
0.75 2.4 1.74934418668
0.75 2.8 1.85367001338
0.75 3.2 1.7755185245
0.75 3.6 0.858028997068
0.75 4.0 1.09308883123
0.75 4.4 0.799696724504
0.75 4.8 2.03582152887
0.75 5.2 1.76027102941
0.75 5.6 0.943132061495
0.75 6.0 1.19503358819
0.75 6.4 1.49533667807
0.75 6.8 1.48934489507
0.75 7.2 1.50010079467
0.75 7.6 1.49902993436
0.75 8.0 1.11196002864
0.75 8.4 1.49968599679
0.75 8.8 1.49987409761
0.75 9.2 1.49995206229
0.75 9.6 1.49998848471
0.75 10.0 1.49999875235
0.8 0.4 2.62620149554
0.8 0.8 1.85610138943
0.8 1.2 1.68531046957
0.8 1.6 1.56378460111
0.8 2.0 1.68035763994
0.8 2.4 1.72020398707
0.8 2.8 1.82141422
0.8 3.2 1.74642357675
0.8 3.6 0.603045164698
0.8 4.0 0.552043908003
0.8 4.4 1.74970712685
0.8 4.8 1.99161253574
0.8 5.2 1.66341159015
0.8 5.6 0.571012714039
0.8 6.0 1.08313270485
0.8 6.4 1.49366850989
0.8 6.8 1.481006295
0.8 7.2 1.49972012894
0.8 7.6 1.49213120334
0.8 8.0 1.49371637449
0.8 8.4 1.42439590182
0.8 8.8 0.344023628949
0.8 9.2 1.49991687303
0.8 9.6 1.49998413338
0.8 10.0 1.49999620453
0.85 0.4 2.7570613128
0.85 0.8 1.88622232939
0.85 1.2 1.68074409252
0.85 1.6 1.55088793479
0.85 2.0 1.65457465644
0.85 2.4 1.68925656399
0.85 2.8 1.78801773863
0.85 3.2 1.72096687831
0.85 3.6 0.290633181751
0.85 4.0 0.581803180093
0.85 4.4 1.70626436403
0.85 4.8 1.95093846872
0.85 5.2 1.34978434828
0.85 5.6 1.42731463117
0.85 6.0 0.941565212375
0.85 6.4 1.49134675544
0.85 6.8 0.735631143835
0.85 7.2 0.996208124219
0.85 7.6 0.361473667351
0.85 8.0 0.923297680079
0.85 8.4 0.506928156088
0.85 8.8 0.517299468767
0.85 9.2 1.21516818559
0.85 9.6 0.868703898804
0.85 10.0 1.49999374987
0.9 0.4 2.89409627104
0.9 0.8 1.91633164454
0.9 1.2 1.674138002
0.9 1.6 1.53515461763
0.9 2.0 1.62490898694
0.9 2.4 1.65553318975
0.9 2.8 1.75230499568
0.9 3.2 1.69688493646
0.9 3.6 2.04822190856
0.9 4.0 1.74326446035
0.9 4.4 1.66084755694
0.9 4.8 1.91151142451
0.9 5.2 0.617554663443
0.9 5.6 1.32508571161
0.9 6.0 0.76404104109
0.9 6.4 1.47538200828
0.9 6.8 1.42973499965
0.9 7.2 0.31324774156
0.9 7.6 1.49849485802
0.9 8.0 1.50059301694
0.9 8.4 1.49886129584
0.9 8.8 1.49980550668
0.9 9.2 0.234271867364
0.9 9.6 0.119484185333
0.9 10.0 1.49998854687
0.95 0.4 3.0369139437
0.95 0.8 1.94599175071
0.95 1.2 1.66499012732
0.95 1.6 1.51596310209
0.95 2.0 1.59065402846
0.95 2.4 1.61802865963
0.95 2.8 1.71311813117
0.95 3.2 1.67251586066
0.95 3.6 2.00301130838
0.95 4.0 1.64525816967
0.95 4.4 1.48909617136
0.95 4.8 1.87179789171
0.95 5.2 0.686540305852
0.95 5.6 1.20948545523
0.95 6.0 0.541936724699
0.95 6.4 0.879946123337
0.95 6.8 1.29350923437
0.95 7.2 1.49903772432
0.95 7.6 1.06068606371
0.95 8.0 1.49959325416
0.95 8.4 0.969914238713
0.95 8.8 1.49961269737
0.95 9.2 1.49987198822
0.95 9.6 1.49995224918
0.95 10.0 1.13634400929
1.0 0.4 3.18507506137
1.0 0.8 1.97470648368
1.0 1.2 1.65271745739
1.0 1.6 1.49256258042
1.0 2.0 1.55095011215
1.0 2.4 1.5756051866
1.0 2.8 1.669186732
1.0 3.2 1.6464129888
1.0 3.6 1.95720395966
1.0 4.0 1.54504799172
1.0 4.4 0.832749558337
1.0 4.8 1.83072176156
1.0 5.2 1.81480465294
1.0 5.6 1.07153759087
1.0 6.0 0.258580304933
1.0 6.4 1.48438001296
1.0 6.8 0.956912886963
1.0 7.2 1.49869932277
1.0 7.6 0.559246186922
1.0 8.0 1.31808133558
1.0 8.4 1.49212585773
1.0 8.8 1.02729215761
1.0 9.2 1.49979542788
1.0 9.6 1.49988924353
1.0 10.0 0.223755418143
1.05 0.4 3.33808857547
1.05 0.8 2.00190890937
1.05 1.2 1.63665008807
1.05 1.6 1.46403819575
1.05 2.0 1.50475473068
1.05 2.4 1.52690357754
1.05 2.8 1.61899236222
1.05 3.2 1.6170168911
1.05 3.6 1.90895984844
1.05 4.0 1.43407701066
1.05 4.4 1.50709335655
1.05 4.8 1.78748398328
1.05 5.2 1.73825368065
1.05 5.6 0.903588613956
1.05 6.0 0.733627485247
1.05 6.4 1.46990859594
1.05 6.8 0.50966026046
1.05 7.2 1.49829484913
1.05 7.6 1.49925594884
1.05 8.0 1.49930174394
1.05 8.4 0.230570370847
1.05 8.8 1.49956649842
1.05 9.2 1.49953798157
1.05 9.6 1.16998185062
1.05 10.0 1.49998813436
1.1 0.4 3.49540312035
1.1 0.8 2.02695605759
1.1 1.2 1.61601112235
1.1 1.6 1.42927647519
1.1 2.0 1.45079254477
1.1 2.4 1.47024285535
1.1 2.8 1.56063698055
1.1 3.2 1.58228986812
1.1 3.6 1.8558049966
1.1 4.0 1.30725170021
1.1 4.4 1.44204812927
1.1 4.8 1.7414544589
1.1 5.2 1.59474240914
1.1 5.6 0.69914927826
1.1 6.0 2.08083477749
1.1 6.4 0.736589260811
1.1 6.8 1.52290515487
1.1 7.2 1.49780305129
1.1 7.6 1.49884623416
1.1 8.0 1.49831746215
1.1 8.4 0.827814280358
1.1 8.8 0.782348200761
1.1 9.2 1.23962103825
1.1 9.6 0.402431547592
1.1 10.0 1.49998421022
1.15 0.4 3.65640812464
1.15 0.8 2.04911507161
1.15 1.2 1.58988593542
1.15 1.6 1.38692487606
1.15 2.0 1.38750795936
1.15 2.4 1.40353112926
1.15 2.8 1.49170784249
1.15 3.2 1.53920164732
1.15 3.6 1.79433629427
1.15 4.0 1.16060648007
1.15 4.4 1.36822429386
1.15 4.8 1.69210674145
1.15 5.2 1.31861353279
1.15 5.6 0.453326422176
1.15 6.0 2.05188323155
1.15 6.4 1.47312069716
1.15 6.8 1.51375895242
1.15 7.2 1.49719131044
1.15 7.6 1.19039895487
1.15 8.0 1.20238598161
1.15 8.4 0.144132863312
1.15 8.8 1.4995123742
1.15 9.2 0.598403704781
1.15 9.6 1.49996820188
1.15 10.0 1.49997720297
1.2 0.4 3.82042143673
1.2 0.8 2.06755584146
1.2 1.2 1.55720627718
1.2 1.6 1.33536041571
1.2 2.0 1.31304202627
1.2 2.4 1.32421100058
1.2 2.8 1.40919050171
1.2 3.2 1.4830362598
1.2 3.6 1.71991927358
1.2 4.0 0.990677579325
1.2 4.4 1.28270822156
1.2 4.8 1.63897811786
1.2 5.2 0.945446689555
1.2 5.6 0.163060840566
1.2 6.0 2.00305854518
1.2 6.4 1.46664183213
1.2 6.8 1.50636539028
1.2 7.2 1.49640087635
1.2 7.6 0.676043363183
1.2 8.0 1.49638267718
1.2 8.4 1.49356222902
1.2 8.8 1.120151204
1.2 9.2 1.4997775565
1.2 9.6 1.49994929274
1.2 10.0 1.14006218007
1.25 0.4 3.98668991751
1.25 0.8 2.08133782373
1.25 1.2 1.51672637698
1.25 1.6 1.27266843974
1.25 2.0 1.22521775067
1.25 2.4 1.22928210985
1.25 2.8 1.3095231247
1.25 3.2 1.40693670951
1.25 3.6 1.62682176046
1.25 4.0 0.794329586253
1.25 4.4 1.18018942006
1.25 4.8 1.5816447149
1.25 5.2 0.509917233594
1.25 5.6 1.42578320881
1.25 6.0 1.71855531309
1.25 6.4 1.4587571818
1.25 6.8 1.49960677866
1.25 7.2 1.49530464619
1.25 7.6 0.127593278082
1.25 8.0 1.49400360911
1.25 8.4 1.09907826394
1.25 8.8 0.286567920219
1.25 9.2 1.49960990087
1.25 9.6 1.49992966492
1.25 10.0 0.363700949212
1.3 0.4 4.15438204213
1.3 0.8 2.08940387083
1.3 1.2 1.46699672917
1.3 1.6 1.19665321787
1.3 2.0 1.12156997338
1.3 2.4 1.11548036827
1.3 2.8 1.18888915084
1.3 3.2 1.30304417558
1.3 3.6 1.50925703507
1.3 4.0 0.568721427928
1.3 4.4 1.05115775406
1.3 4.8 1.51970593919
1.3 5.2 1.159428146
1.3 5.6 1.28438959431
1.3 6.0 1.27583757173
1.3 6.4 1.44828367573
1.3 6.8 1.49294280951
1.3 7.2 1.49354561855
1.3 7.6 1.49529958159
1.3 8.0 1.46558481527
1.3 8.4 0.604795340662
1.3 8.8 1.4991651386
1.3 9.2 1.49918056495
1.3 9.6 1.49990704271
1.3 10.0 0.275327314775
1.35 0.4 4.32258423617
1.35 0.8 2.0905660247
1.35 1.2 1.4063526352
1.35 1.6 1.10488882263
1.35 2.0 0.999457979945
1.35 2.4 0.979588165707
1.35 2.8 1.04372426895
1.35 3.2 1.16573272445
1.35 3.6 1.36283671602
1.35 4.0 0.311314464962
1.35 4.4 0.88460792969
1.35 4.8 1.45277397179
1.35 5.2 0.843968192198
1.35 5.6 1.13419195703
1.35 6.0 0.774549179733
1.35 6.4 1.43104090663
1.35 6.8 1.48606403687
1.35 7.2 1.48951849913
1.35 7.6 1.49255433001
1.35 8.0 0.918354664775
1.35 8.4 1.49853358451
1.35 8.8 1.14007665454
1.35 9.2 1.40202534792
1.35 9.6 1.49987942236
1.35 10.0 1.49995788839
1.4 0.4 4.49030529357
1.4 0.8 2.08349767679
1.4 1.2 1.33289534049
1.4 1.6 0.994805488927
1.4 2.0 0.856194498149
1.4 2.4 0.818767279839
1.4 2.8 0.871185705387
1.4 3.2 0.993404317509
1.4 3.6 1.18505666631
1.4 4.0 1.42675069143
1.4 4.4 0.677382162739
1.4 4.8 1.38046480041
1.4 5.2 0.453115076363
1.4 5.6 0.9733932903
1.4 6.0 0.225656391943
1.4 6.4 1.36195525599
1.4 6.8 1.47876602934
1.4 7.2 1.45669040749
1.4 7.6 1.47174410587
1.4 8.0 0.223414996896
1.4 8.4 1.49763468243
1.4 8.8 0.24236710815
1.4 9.2 0.983002673243
1.4 9.6 1.4998435643
1.4 10.0 1.32749743531
1.45 0.4 4.65645353618
1.45 0.8 2.0667258102
1.45 1.2 1.24451138772
1.45 1.6 0.863815567652
1.45 2.0 0.689226042011
1.45 2.4 0.63073406631
1.45 2.8 0.669270530389
1.45 3.2 0.786684765767
1.45 3.6 0.974627794174
1.45 4.0 1.21876099645
1.45 4.4 0.433278366045
1.45 4.8 1.30238311607
1.45 5.2 1.52780112972
1.45 5.6 0.800439518744
1.45 6.0 1.95136285604
1.45 6.4 0.839255958138
1.45 6.8 1.47089609938
1.45 7.2 1.20663732805
1.45 7.6 0.745128109326
1.45 8.0 1.11405336941
1.45 8.4 1.49565574482
1.45 8.8 1.49772087409
1.45 9.2 0.518201703534
1.45 9.6 1.49978509762
1.45 10.0 0.67008607975
1.5 0.4 4.81987583185
1.5 0.8 2.03863166029
1.5 1.2 1.13888851782
1.5 1.6 0.709401600491
1.5 2.0 0.496168201172
1.5 2.4 0.413693717356
1.5 2.8 0.436572172189
1.5 3.2 0.546221944259
1.5 3.6 0.730655308467
1.5 4.0 0.977389913567
1.5 4.4 0.155576560086
1.5 4.8 1.21807227924
1.5 5.2 1.4634611967
1.5 5.6 0.614044417262
1.5 6.0 1.93085610655
1.5 6.4 1.42674259307
1.5 6.8 1.46232788322
1.5 7.2 0.886401422175
1.5 7.6 1.47640895214
1.5 8.0 0.624333273494
1.5 8.4 1.48160405563
1.5 8.8 1.49538901431
1.5 9.2 1.49952492311
1.5 9.6 0.802523373184
1.5 10.0 1.49995039556
1.55 0.4 4.97931083377
1.55 0.8 1.99742968394
1.55 1.2 1.01355036242
1.55 1.6 0.529177921158
1.55 2.0 0.27488012128
1.55 2.4 0.166126474319
1.55 2.8 0.171910014396
1.55 3.2 0.271945069081
1.55 3.6 0.452195696031
1.55 4.0 0.700589157296
1.55 4.4 0.589147177652
1.55 4.8 1.1267116017
1.55 5.2 1.39106184305
1.55 5.6 0.413173042846
1.55 6.0 1.90895424281
1.55 6.4 1.39360991757
1.55 6.8 1.4529478161
1.55 7.2 0.538233862059
1.55 7.6 1.39950271021
1.55 8.0 1.48255643827
1.55 8.4 1.22042776985
1.55 8.8 1.44007199537
1.55 9.2 1.49928589417
1.55 9.6 1.4996934279
1.55 10.0 1.49994133082
1.6 0.4 5.1334346233
1.6 0.8 1.94119669014
1.6 1.2 0.865910106709
1.6 1.6 0.320895082958
1.6 2.0 1.37379524112
1.6 2.4 1.23394591877
1.6 2.8 1.25609133116
1.6 3.2 1.26239576369
1.6 3.6 0.138108380304
1.6 4.0 0.386715020796
1.6 4.4 0.429911745182
1.6 4.8 1.01964569184
1.6 5.2 1.30834751061
1.6 5.6 0.197010146842
1.6 6.0 1.88507754592
1.6 6.4 1.23058428349
1.6 6.8 1.44264694412
1.6 7.2 0.164685949294
1.6 7.6 1.16513528957
1.6 8.0 1.13358769723
1.6 8.4 0.836629908487
1.6 8.8 1.02278051962
1.6 9.2 1.49896465259
1.6 9.6 1.49958074556
1.6 10.0 1.49993176931
1.65 0.4 5.28082610427
1.65 0.8 1.86782846538
1.65 1.2 0.693309521682
1.65 1.6 1.38703643169
1.65 2.0 1.23535224594
1.65 2.4 1.10122138952
1.65 2.8 1.12045393778
1.65 3.2 1.14916315018
1.65 3.6 1.30856668171
1.65 4.0 1.5677072617
1.65 4.4 0.257663031826
1.65 4.8 0.725090587536
1.65 5.2 1.1488462246
1.65 5.6 1.6270540995
1.65 6.0 1.85826111416
1.65 6.4 0.728626728373
1.65 6.8 1.4313148299
1.65 7.2 1.4920069491
1.65 7.6 0.880825125692
1.65 8.0 0.30377884148
1.65 8.4 0.39665535913
1.65 8.8 0.538568063323
1.65 9.2 1.4984297148
1.65 9.6 1.49940252787
1.65 10.0 1.49992136309
1.7 0.4 5.41999490183
1.7 0.8 1.77509111423
1.7 1.2 0.493076983489
1.7 1.6 1.25825294186
1.7 2.0 1.08392772461
1.7 2.4 0.953965849014
1.7 2.8 0.968577537704
1.7 3.2 1.01232931458
1.7 3.6 1.15971823317
1.7 4.0 1.38030194838
1.7 4.4 1.62237376525
1.7 4.8 0.341329721026
1.7 5.2 0.781246080451
1.7 5.6 1.27150498997
1.7 6.0 1.79303948262
1.7 6.4 0.125885833998
1.7 6.8 1.41883320172
1.7 7.2 1.48997228571
1.7 7.6 0.576013127939
1.7 8.0 1.48077700674
1.7 8.4 1.35227679343
1.7 8.8 0.844259822736
1.7 9.2 1.37068538861
1.7 9.6 1.49905834605
1.7 10.0 1.49990990692
1.75 0.4 5.54937480839
1.75 0.8 1.66058880597
1.75 1.2 0.262522267774
1.75 1.6 1.11396817474
1.75 2.0 0.91707082789
1.75 2.4 0.789130575626
1.75 2.8 0.796813472873
1.75 3.2 0.846846861211
1.75 3.6 0.978594760457
1.75 4.0 1.16545354841
1.75 4.4 1.38641711132
1.75 4.8 0.699406804353
1.75 5.2 0.359129756577
1.75 5.6 0.862960273174
1.75 6.0 1.41501019659
1.75 6.4 1.34171862938
1.75 6.8 1.40506598121
1.75 7.2 1.48752291266
1.75 7.6 0.252810810705
1.75 8.0 1.47177162148
1.75 8.4 0.789428044646
1.75 8.8 0.229234451955
1.75 9.2 1.00869821632
1.75 9.6 1.49805793332
1.75 10.0 1.49989722684
1.8 0.4 5.66733185077
1.8 0.8 1.52178899406
1.8 1.2 1.53508713274
1.8 1.6 0.952027703909
1.8 2.0 0.732183601218
1.8 2.4 0.603482212221
1.8 2.8 0.601258863082
1.8 3.2 0.648419909575
1.8 3.6 0.761141941299
1.8 4.0 0.921475362674
1.8 4.4 1.12603173349
1.8 4.8 0.572755431471
1.8 5.2 0.885606798512
1.8 5.6 0.401188882119
1.8 6.0 0.969244558128
1.8 6.4 1.30171145372
1.8 6.8 1.38983704308
1.8 7.2 1.48417373423
1.8 7.6 1.50598828968
1.8 8.0 1.45286732499
1.8 8.4 0.193393059844
1.8 8.8 1.5001824479
1.8 9.2 0.513859067348
1.8 9.6 1.47438054094
1.8 10.0 1.4998831445
1.85 0.4 5.7721361963
1.85 0.8 1.35602926909
1.85 1.2 1.37504187967
1.85 1.6 0.770255505377
1.85 2.0 0.526563220781
1.85 2.4 0.393552150681
1.85 2.8 0.377850840112
1.85 3.2 0.414084588551
1.85 3.6 0.506424761488
1.85 4.0 0.646759322352
1.85 4.4 0.8385753318
1.85 4.8 0.43826342136
1.85 5.2 0.749522727474
1.85 5.6 1.64362176476
1.85 6.0 0.465733308866
1.85 6.4 1.09754718453
1.85 6.8 1.37286294813
1.85 7.2 1.47831169866
1.85 7.6 1.5047167824
1.85 8.0 1.367871998
1.85 8.4 1.48975178015
1.85 8.8 1.49986500023
1.85 9.2 0.808659904376
1.85 9.6 1.17201542735
1.85 10.0 1.49986745721
1.9 0.4 5.86200439119
1.9 0.8 1.160547455
1.9 1.2 1.1959772028
1.9 1.6 0.566472896168
1.9 2.0 0.297354511656
1.9 2.4 0.155628957037
1.9 2.8 0.122661869581
1.9 3.2 0.142350360175
1.9 3.6 0.215023102971
1.9 4.0 0.339938198304
1.9 4.4 0.521755646953
1.9 4.8 0.295622912317
1.9 5.2 0.60095371788
1.9 5.6 1.34601221775
1.9 6.0 1.64064448316
1.9 6.4 0.550102041012
1.9 6.8 1.24621870202
1.9 7.2 1.46020231635
1.9 7.6 1.50363475636
1.9 8.0 0.956346177203
1.9 8.4 1.38330049781
1.9 8.8 1.49957700989
1.9 9.2 0.34019714227
1.9 9.6 0.819217828265
1.9 10.0 1.49984991795
1.95 0.4 5.93504922614
1.95 0.8 0.932479592859
1.95 1.2 0.996365993306
1.95 1.6 0.338504332229
1.95 2.0 0.63584118153
1.95 2.4 0.410005127458
1.95 2.8 0.371144032325
1.95 3.2 0.431958613554
1.95 3.6 0.563361292495
1.95 4.0 0.137535423995
1.95 4.4 0.173638768897
1.95 4.8 0.144259022732
1.95 5.2 0.439091277701
1.95 5.6 1.00970838725
1.95 6.0 1.38516815385
1.95 6.4 0.965665091439
1.95 6.8 0.65171326752
1.95 7.2 1.3826571813
1.95 7.6 1.50264407357
1.95 8.0 0.215308161182
1.95 8.4 0.990725215341
1.95 8.8 1.49927919741
1.95 9.2 1.49921710523
1.95 9.6 0.436965708289
1.95 10.0 1.49983020478
2.0 0.4 5.98933065574
2.0 0.8 0.668872948169
2.0 1.2 0.774670158131
2.0 1.6 0.103903708591
2.0 2.0 0.326591150485
2.0 2.4 0.106152200684
2.0 2.8 0.520969728702
2.0 3.2 0.153630314863
2.0 3.6 0.295981832973
2.0 4.0 0.535377985551
2.0 4.4 0.792892995938
2.0 4.8 0.157222348403
2.0 5.2 0.256149364799
2.0 5.6 0.636637126243
2.0 6.0 1.02276186026
2.0 6.4 0.679845147532
2.0 6.8 1.25381113296
2.0 7.2 0.767283321759
2.0 7.6 1.50168230349
2.0 8.0 0.824485422735
2.0 8.4 0.561770089493
2.0 8.8 1.49884418213
2.0 9.2 1.49573359831
2.0 9.6 1.50037295397
2.0 10.0 1.49980786246
